Country Code,IMF Country Code,Country,Indicator Type,Series Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Note
AZE,912.0,Azerbaijan,Inflation,Headline Consumer Price Inflation,4.369999885559082,4.704258441925049,6.355142593383789,7.531079292297363,9.52178955078125,8.445261001586914,7.318686485290527,5.494603157043457,3.5743234157562256,3.7074127197265625,6.328319549560547,6.803037166595459,5.436026096343994,3.3391644954681396,5.663189888000488,3.1895151138305664,1.7054449319839478,1.4019553661346436,1.915718913078308,2.568347215652466,3.2618722915649414,106.5999984741211,917.0,1129.699951171875,1664.0,411.760009765625,19.795000076293945,3.6740000247955322,-0.7730000019073486,-8.524999618530273,1.8049999475479126,1.8630000352859497,2.7773683071136475,2.130825996398926,6.706959247589111,9.541507720947266,8.232281684875488,16.566076278686523,20.797019958496094,1.332173228263855,5.6853485107421875,7.772475719451904,1.0095494985580444,2.4322760105133057,1.4330828189849854,4.032937526702881,12.44055461883545,12.844,2.33,2.7119998931884766,2.7598094700812825,6.65029912708779,13.8522590144267,8.78543049849081,Annual average inflation
BHS,313.0,"Bahamas, The",Inflation,Headline Consumer Price Inflation,6.152090072631836,4.6149702072143555,6.830810070037842,5.481750011444092,13.071800231933594,10.359600067138672,4.255839824676514,3.189879894256592,6.10906982421875,9.091389656066895,12.230999946594238,11.045999526977539,6.10099983215332,4.0,3.9660000801086426,4.624000072479248,5.414000034332275,5.99399995803833,4.051000118255615,5.40500020980835,4.627999782562256,7.303999900817871,5.577000141143799,2.747999906539917,1.3669999837875366,2.0230000019073486,1.2619999647140503,0.5609999895095825,1.2070000171661377,1.11899995803833,1.7319999933242798,2.361999988555908,1.4980000257492065,3.6559998989105225,1.159999966621399,1.819000005722046,1.9579999446868896,2.4070000648498535,4.434000015258789,1.6660000085830688,1.621000051498413,3.200000047683716,1.9700000286102295,0.7200000286102295,1.5099999904632568,1.8700000047683716,-0.3499999940395355,1.553,2.23,1.3350000381469727,0.038521098005103664,2.905,5.60540633583043,3.441609422542182,Annual average inflation
BHR,419.0,Bahrain,Inflation,Headline Consumer Price Inflation,1.628980040550232,5.789470195770264,5.088200092315674,14.33180046081543,24.39299964904785,16.159799575805664,22.495800018310547,17.73110008239746,15.785499572753906,2.2059900760650635,3.799999952316284,11.399999618530273,8.699999809265137,3.200000047683716,0.0,-2.4000000953674316,-2.5,-1.7000000476837158,0.20000000298023224,1.2000000476837158,1.2990000247955322,0.8989999890327454,-0.3019999861717224,2.5989999771118164,3.999000072479248,3.1389999389648438,-0.1850000023841858,4.6020002365112305,-0.4180000126361847,-1.2589999437332153,-0.7300000190734863,-1.1749999523162842,-0.4959999918937683,1.6790000200271606,2.247999906539917,2.618000030517578,2.0409998893737793,3.252000093460083,3.520007371902466,2.7969682216644287,1.961021065711975,-0.3726155757904053,2.7710840702056885,3.296355962753296,2.6532106399536133,1.8358964920043945,2.7997124195098877,1.387,2.08,1.0,-2.3177062933135413,-0.606319385140896,3.62574104304492,0.17829382999201257,Annual average inflation
BGD,513.0,Bangladesh,Inflation,Headline Consumer Price Inflation,3.5399999618530273,-0.5899999737739563,45.290000915527344,45.0099983215332,54.650001525878906,16.6200008392334,-2.430000066757202,9.34000015258789,17.3700008392334,13.59000015258789,15.385000228881836,14.545000076293945,12.875,9.531000137329102,10.413999557495117,10.46500015258789,10.175000190734863,10.82800006866455,9.673999786376953,8.734000205993652,10.522000312805176,8.28499984741211,3.624000072479248,2.9790000915527344,6.150000095367432,10.116999626159668,2.4549999237060547,4.959000110626221,8.64799976348877,6.178999900817871,2.4830000400543213,1.9079999923706055,3.7190001010894775,5.361000061035156,6.103000164031982,7.039999961853027,6.769999980926514,9.109000205993652,8.899999618530273,5.44080114364624,8.15090274810791,10.26402759552002,6.548604965209961,7.524091720581055,6.982977390289307,6.185942649841309,5.505753040313721,5.611,5.55,5.474999904632568,5.691074747461996,5.306676405021073,7.69695437176892,9.783334072182788,Annual average inflation
BRB,316.0,Barbados,Inflation,Headline Consumer Price Inflation,7.284220218658447,7.469260215759277,11.876700401306152,16.855100631713867,38.92290115356445,20.29450035095215,4.986770153045654,8.352370262145996,9.482379913330078,13.1697998046875,18.49799919128418,14.58899974822998,10.286999702453613,5.275000095367432,4.6479997634887695,4.857999801635742,0.19900000095367432,3.566999912261963,4.718999862670898,6.334000110626221,3.0360000133514404,6.300000190734863,5.995999813079834,1.184000015258789,0.699999988079071,2.8380000591278076,2.385999917984009,7.710999965667725,-1.2690000534057617,1.559999942779541,2.436000108718872,2.8010001182556152,0.16899999976158142,1.5770000219345093,1.4279999732971191,6.065000057220459,7.308000087738037,4.033999919891357,8.107999801635742,3.6449999809265137,5.823999881744385,9.430000305175781,4.53000020980835,1.809999942779541,1.7699999809265137,-1.1100000143051147,1.2799999713897705,4.41,3.69,4.099999904632568,2.882,3.064,9.438713921790619,11.023469504308691,Annual average inflation
BLR,913.0,Belarus,Inflation,Headline Consumer Price Inflation,0.0,-0.4000000059604645,-0.20000000298023224,0.0,-0.10000000149011612,0.10000000149011612,0.10000000149011612,0.20000000298023224,0.8999999761581421,1.2000000476837158,1.100000023841858,1.2000000476837158,3.0999999046325684,1.0,-0.699999988079071,0.5,2.299999952316284,1.600000023841858,0.0,1.7999999523162842,4.599999904632568,94.19999694824219,970.7000122070312,1190.3160400390625,2220.89697265625,685.1851196289062,51.65095520019531,64.07463836669922,73.2701416015625,294.63897705078125,167.57691955566406,60.8454704284668,42.650089263916016,28.491764068603516,18.24140167236328,10.373010635375977,6.958395957946777,8.294512748718262,14.733747482299805,12.834598541259766,7.66184663772583,53.174644470214844,59.499305725097656,18.331867218017578,18.094615936279297,13.476086616516113,11.802736282348633,6.032,4.87,5.599999904632568,5.548143574565075,9.46028389623105,15.2096752740809,5.00059903091314,Annual average inflation
BEL,124.0,Belgium,Inflation,Headline Consumer Price Inflation,3.9100000858306885,4.343628406524658,5.448424816131592,6.955277919769287,12.677887916564941,12.768209457397461,9.068602561950684,7.0959978103637695,4.470600128173828,4.469077110290527,6.648692607879639,7.6274871826171875,8.726548194885254,7.661609649658203,6.341778755187988,4.868730545043945,1.2943682670593262,1.553379774093628,1.1609392166137695,3.107051134109497,3.4483115673065186,3.2153100967407227,2.4279494285583496,2.754430055618286,2.3775417804718018,1.4679627418518066,2.077023983001709,1.628162145614624,0.9492554664611816,1.120848536491394,2.5445139408111572,2.46926212310791,1.6452137231826782,1.588963270187378,2.0972838401794434,2.781432867050171,1.791200876235962,1.823056697845459,4.489445209503174,-0.05314158275723457,2.1892964839935303,3.532081127166748,2.839660882949829,1.1130969524383545,0.34000372886657715,0.5614306330680847,1.9738540649414062,2.224,2.05,1.2489999532699585,0.7407918122200935,2.440248,9.597511,4.04901077613941,Annual average inflation
BLZ,339.0,Belize,Inflation,Headline Consumer Price Inflation,21.40999984741211,18.6299991607666,20.729999542236328,66.95999908447266,20.780000686645508,20.770000457763672,-2.9000000953674316,12.149999618530273,4.869999885559082,-11.819999694824219,7.051000118255615,11.223999977111816,6.839000225067139,4.995999813079834,3.382999897003174,4.1529998779296875,0.7940000295639038,2.0209999084472656,5.321000099182129,0.0,2.046999931335449,3.2249999046325684,2.3970000743865967,1.4730000495910645,2.569000005722046,2.890000104904175,6.425000190734863,1.0260000228881836,-0.847000002861023,-1.2070000171661377,0.6140000224113464,1.149999976158142,2.200000047683716,2.619999885559082,3.069999933242798,3.6510000228881836,4.239999771118164,2.318000078201294,6.394000053405762,-1.1039999723434448,0.9179999828338623,1.6950000524520874,1.2999999523162842,0.5066975355148315,1.2034517526626587,-0.8516772985458374,0.6645066738128662,1.148,0.24,0.18700000643730164,0.12,3.2597876575978533,6.2655634990762445,4.515479473075231,Annual average inflation
BEN,638.0,Benin,Inflation,Headline Consumer Price Inflation,6.320000171661377,2.7699999809265137,3.9000000953674316,6.869999885559082,14.420000076293945,-34.40999984741211,8.260000228881836,9.859999656677246,6.840000152587891,10.270000457763672,9.595999717712402,0.7950000166893005,4.059000015258789,-6.066999912261963,10.265000343322754,1.1510000228881836,0.414000004529953,-1.3389999866485596,3.444999933242798,-0.20200000703334808,1.1119999885559082,2.0999999046325684,5.921000003814697,0.4449999928474426,38.53499984741211,14.458000183105469,4.916999816894531,3.802999973297119,5.755000114440918,0.3479999899864197,4.210000038146973,3.9809999465942383,2.421999931335449,1.5069999694824219,0.8830000162124634,5.363999843597412,3.7869999408721924,1.2940000295639038,7.939000129699707,0.39800000190734863,2.178999900817871,2.7200000286102295,6.739999771118164,0.8899999856948853,-1.0099999904632568,0.27000001072883606,-0.8500000238418579,1.769,0.83,-0.9330000281333923,3.02272119663752,5.917445985166069,1.35077863583532,4.410911740771059,Annual average inflation
BTN,514.0,Bhutan,Inflation,Headline Consumer Price Inflation,5.650000095367432,4.46999979019165,6.019999980926514,12.960000038146973,17.110000610351562,-34.40999984741211,8.260000228881836,9.859999656677246,-15.869999885559082,6.019999980926514,12.503999710083008,4.9670000076293945,9.918000221252441,12.13700008392334,13.045999526977539,8.00100040435791,5.177000045776367,7.044000148773193,8.182999610900879,8.86400032043457,9.407999992370605,10.345000267028809,8.144000053405762,9.595000267028809,9.496999740600586,7.084000110626221,8.779000282287598,8.550999641418457,7.591000080108643,9.057999610900879,7.183000087738037,3.7239999771118164,2.938999891281128,2.4719998836517334,3.3459999561309814,4.770999908447266,5.1519999504089355,5.079999923706055,6.7829999923706055,6.264999866485596,5.72599983215332,7.276000022888184,9.27299976348877,11.319999694824219,8.270000457763672,4.550000190734863,4.309999942779541,5.529,2.72,2.5999999046325684,5.62939875262353,7.32840050377833,5.63916671396365,4.005472400321678,Annual average inflation
BOL,218.0,Bolivia,Inflation,Headline Consumer Price Inflation,3.955509901046753,0.0,5.555557727813721,34.21052551269531,41.17646789550781,9.722219467163086,12.658232688903809,7.865166187286377,6.250002384185791,20.588237762451172,48.78048324584961,32.240440368652344,126.44627380371094,273.357666015625,1289.5406494140625,11702.8271484375,273.5547180175781,14.432785987854004,15.98791790008545,15.24849796295166,17.180644989013672,21.441804885864258,12.042815208435059,8.512411117553711,7.866872787475586,10.193001747131348,12.43043041229248,4.704071998596191,7.670373916625977,2.1563706398010254,4.6062469482421875,1.6022975444793701,0.9287382960319519,3.343031883239746,4.438448429107666,5.3990654945373535,2.3348212242126465,8.705313682556152,14.01034927368164,3.3416225910186768,2.4961798191070557,9.883995056152344,4.5148091316223145,5.7356181144714355,5.763847827911377,4.064499855041504,3.627013921737671,2.82,2.27,1.8389999866485596,0.9407421533814371,0.737383721452315,1.74632872945973,2.57688800489192,Annual average inflation
BIH,963.0,Bosnia and Herzegovina,Inflation,Headline Consumer Price Inflation,3.955509901046753,0.0,5.555557727813721,34.21052551269531,41.17646789550781,9.722219467163086,12.658232688903809,7.865166187286377,6.250002384185791,20.588237762451172,48.78048324584961,32.240440368652344,126.44627380371094,273.357666015625,1289.5406494140625,11702.8271484375,273.5547180175781,14.432785987854004,15.98791790008545,15.24849796295166,17.180644989013672,21.441804885864258,12.042815208435059,8.512411117553711,7.866872787475586,12.90060043334961,-11.716699600219727,5.73199987411499,-0.27900001406669617,2.8410000801086426,4.9730000495910645,4.572999954223633,0.31299999356269836,0.546999990940094,0.28200000524520874,3.5820000171661377,6.08330774307251,1.5472332239151,7.399293899536133,-0.39013415575027466,2.207582950592041,3.6578993797302246,2.0584750175476074,-0.09055784344673157,-0.9228751063346863,-1.0146334171295166,-1.058648705482483,0.81,1.27,0.6169999837875366,-1.0512960076351914,1.98163900587616,14.0208440826771,6.098,Annual average inflation
BWA,616.0,Botswana,Inflation,Headline Consumer Price Inflation,4.059999942779541,5.619999885559082,6.5,9.569999694824219,11.520000457763672,13.510000228881836,11.732399940490723,13.168700218200684,9.043990135192871,11.736200332641602,12.126999855041504,16.299999237060547,11.199999809265137,10.5,8.600000381469727,8.100000381469727,10.0,9.800000190734863,8.399999618530273,11.600000381469727,11.399999618530273,12.600000381469727,16.5,14.399999618530273,10.600000381469727,10.5,10.100000381469727,8.899999618530273,6.510000228881836,7.815999984741211,8.587569236755371,6.50363826751709,8.03615665435791,9.17928409576416,6.937257766723633,8.675446510314941,11.5466890335083,7.060697555541992,12.638020515441895,8.133530616760254,6.921467304229736,8.455548286437988,7.553352355957031,5.873682022094727,4.40671968460083,3.07446026802063,2.7844817638397217,3.296,3.22,2.8450000286102295,1.890359168242174,7.24097765588449,11.665567478802,5.0676154934383,Annual average inflation
BRA,223.0,Brazil,Inflation,Headline Consumer Price Inflation,22.260000228881836,20.139999389648438,16.520000457763672,12.649999618530273,27.59000015258789,28.920000076293945,42.0099983215332,43.650001525878906,38.70000076293945,53.91999816894531,90.22699737548828,101.72508239746094,100.5433578491211,135.0275115966797,192.1219940185547,225.98997497558594,147.14268493652344,228.3362579345703,629.1132202148438,1430.72509765625,2947.73291015625,432.7866516113281,951.9620361328125,1927.380859375,2075.888427734375,66.00702667236328,15.757669448852539,6.926713943481445,3.195072889328003,4.85844612121582,7.0441436767578125,6.8403639793396,8.450156211853027,14.714924812316895,6.597179889678955,6.869541645050049,4.183569431304932,3.641272783279419,5.678594589233398,4.888035774230957,5.0387282371521,6.63636589050293,5.4035563468933105,6.204329013824463,6.329156875610352,9.029804229736328,8.739128112792969,3.446,3.66,3.7330000400543213,3.211768038033512,8.30166,9.280107,4.59356282283204,Annual average inflation
VGB,284.0,British Virgin Islands,Inflation,Headline Consumer Price Inflation,22.260000228881836,20.139999389648438,16.520000457763672,12.649999618530273,27.59000015258789,28.920000076293945,42.0099983215332,43.650001525878906,38.70000076293945,53.91999816894531,90.22699737548828,101.72508239746094,100.5433578491211,135.0275115966797,192.1219940185547,225.98997497558594,147.14268493652344,228.3362579345703,629.1132202148438,1430.72509765625,2947.73291015625,432.7866516113281,951.9620361328125,1927.380859375,2075.888427734375,66.00702667236328,15.757669448852539,6.926713943481445,3.195072889328003,4.85844612121582,7.0441436767578125,6.8403639793396,8.450156211853027,14.714924812316895,6.597179889678955,6.869541645050049,4.183569431304932,3.641272783279419,5.678594589233398,4.888035774230957,5.0387282371521,6.63636589050293,5.4035563468933105,1.5,1.9,0.8,1.1,1.2,2.1,1.4,0.4,2.8,9.280107,4.59356282283204,Annual average inflation; Additional country comapred to the previous update
BRN,516.0,Brunei Darussalam,Inflation,Headline Consumer Price Inflation,0.800000011920929,1.0,-3.5999999046325684,11.899999618530273,21.399999618530273,3.9000000953674316,5.900000095367432,11.100000381469727,6.400000095367432,5.5,5.300000190734863,9.137060165405273,6.3565897941589355,1.1660000085830688,3.0980000495910645,2.299999952316284,1.7760000228881836,1.274999976158142,1.1929999589920044,1.309999942779541,2.132999897003174,1.5829999446868896,1.2589999437332153,4.288000106811523,2.447999954223633,5.9720001220703125,1.965000033378601,1.7050000429153442,-0.42399999499320984,-0.00800000037997961,1.1740000247955322,0.6029999852180481,-2.2880001068115234,0.30000001192092896,0.8970000147819519,1.0870000123977661,0.15399999916553497,0.9660000205039978,2.0850000381469727,1.0429999828338623,0.2160000056028366,0.14000000059604645,0.10999999940395355,0.38999998569488525,-0.20999999344348907,-0.41999998688697815,-0.7400000095367432,-0.171,0.15,-0.4180000126361847,1.9403199660723254,1.7362269502130803,3.68225030604209,0.35706431153689,Annual average inflation
BGR,918.0,Bulgaria,Inflation,Headline Consumer Price Inflation,-0.4000000059604645,-0.10000000149011612,0.0,-1.100000014578155e-14,-2.6000000161729986e-06,-1.2000000424450263e-05,-4.40000005831262e-14,1.999999987845058e-08,-1.100000014578155e-14,-3.7000000840947678e-09,-1.5999999959603883e-05,0.0020000000949949026,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.700000047683716,2.700000047683716,2.5,6.4039998054504395,23.899999618530273,333.5,91.31722259521484,72.82400512695312,96.86611938476562,61.45528030395508,125.5281753540039,1037.48046875,17.80222511291504,2.5554380416870117,10.304924011230469,7.44974422454834,5.86271858215332,2.388986587524414,6.142193794250488,5.0277180671691895,7.255341529846191,8.416269302368164,12.348204612731934,2.747324228286743,2.4432735443115234,4.217728614807129,2.9538497924804688,0.8889594078063965,-1.4138197898864746,-0.09789702296257019,-0.7952591180801392,1.188,2.81,2.4570000171661377,1.6734120142918152,2.7867325497900497,15.3252589264366,9.44284140088564,Annual average inflation
BFA,748.0,Burkina Faso,Inflation,Headline Consumer Price Inflation,1.7726000547409058,2.0612199306488037,-2.9233601093292236,7.6038899421691895,8.719610214233398,18.756900787353516,-8.40071964263916,29.986099243164062,8.269140243530273,14.993499755859375,12.258999824523926,7.556000232696533,12.057999610900879,8.345999717712402,4.8470001220703125,7.053999900817871,-2.700000047683716,-2.8499999046325684,4.190999984741211,-0.32199999690055847,-0.8069999814033508,2.502000093460083,-1.9910000562667847,0.6140000224113464,24.719999313354492,7.771999835968018,6.109000205993652,2.928999900817871,4.910999774932861,-1.0800000429153442,-0.16899999976158142,4.7270002365112305,2.299999952316284,2.0399999618530273,-0.4000000059604645,6.408999919891357,2.3359999656677246,-0.2329999953508377,10.668000221252441,0.8640000224113464,-0.6079999804496765,2.759999990463257,3.819999933242798,0.5299999713897705,-0.25999999046325684,0.949999988079071,-0.23999999463558197,0.351,1.96,-3.2330000400543213,1.8844399378194252,3.8479999999999923,14.2902354303358,0.742910428668841,Annual average inflation
